#,id,uid,domain,cn,department,title,who,logon_count,num_logons7,num_share7,num_file7,num_ad7,num_n7,num_logons14,num_share14,num_file14,num_ad14,num_n14,num_logons30,num_share30,num_file30,num_ad30,num_n30,num_logons150,num_share150,num_file150,num_ad150,num_n150,num_logons365,num_share365,num_file365,num_ad365,num_n365,has_user_principal_name,has_mail,has_phone,flag_disabled,flag_lockout,flag_password_not_required,flag_password_cant_change,flag_dont_expire_password,owned_files,num_mailboxes,num_member_of_groups,num_member_of_indirect_groups,member_of_indirect_groups_ids,member_of_groups_ids,is_admin,is_service
1507,2145,S-1-5-21-3686381713-1037878038-1682765610-3158,dev.makves.ru,Биргит Чухрай,Отдел закупок,Специалист по закупкам,B.Chukhray,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
1508,6149,S-1-5-21-3686381713-1037878038-1682765610-7178,dev.makves.ru,Люся Белова,Филиал 2,"",L.Belova,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;27;28,0,0
1509,7220,S-1-5-21-3686381713-1037878038-1682765610-8254,dev.makves.ru,Хильда Беспалова,1С ЕРП,"",Kh.Bespalova,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;33;34,0,0
1510,1962,S-1-5-21-3686381713-1037878038-1682765610-2974,dev.makves.ru,Белла Лихачёва,ИТО,Специалист технической поддержки АРМ,B.Likhacheva,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
1511,7740,S-1-5-21-3686381713-1037878038-1682765610-8778,dev.makves.ru,Ядвига Ларионова,Охрана труда,Руководитель группы,Ya.Larionova,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;41;42,0,0
1512,7586,S-1-5-21-3686381713-1037878038-1682765610-8623,dev.makves.ru,Жозефина Скляренко,Отдел продаж,Младший специалист,Zh.Sklyarenko,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;49;50,0,0
1513,7257,S-1-5-21-3686381713-1037878038-1682765610-8291,dev.makves.ru,Фаина Фролова,АХО,Слесарь,F.Frolova,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;45;46,0,0
1514,5823,S-1-5-21-3686381713-1037878038-1682765610-6848,dev.makves.ru,Шарлота Лапина,Юридический отдел,Юрист/юрист-консульт,Sh.Lapina,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;35;36,0,0
1515,5985,S-1-5-21-3686381713-1037878038-1682765610-7010,dev.makves.ru,Изабелла Турова,Склад,Кладовщик/экспедитор,I.Turova,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;31;32,0,0
1516,6381,S-1-5-21-3686381713-1037878038-1682765610-7410,dev.makves.ru,Василий Осипов,ОУП,Старший специалист,V.Osipov,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
1517,7709,S-1-5-21-3686381713-1037878038-1682765610-8747,dev.makves.ru,Божена Веселова,АХО,Рабочий,B.Veselova,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,2,10;11,25;26;27;28;29;30;31;32;36;45;46,0,0
1518,7191,S-1-5-21-3686381713-1037878038-1682765610-8225,dev.makves.ru,Нина Комиссарова,Склад,Кладовщик/экспедитор,N.Komissarova,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;31;32,0,0
1519,375,S-1-5-21-3686381713-1037878038-1682765610-1374,dev.makves.ru,Рафаил Королёв,Филиал 2,"",R.Korolev,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;27;28,0,0
1520,349,S-1-5-21-3686381713-1037878038-1682765610-1348,dev.makves.ru,Дмитрий Кабанов,Филиал 2,"",D.Kabanov,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;27;28,0,0
1521,7633,S-1-5-21-3686381713-1037878038-1682765610-8670,dev.makves.ru,Берта Константинова,Секретариат,Секретарь,B.Konstantinova,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;37;38,0,0
1522,433,S-1-5-21-3686381713-1037878038-1682765610-1432,dev.makves.ru,Олег Передрий,Филиал 2,"",O.Peredriy,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;27;28,0,0
1523,2863,S-1-5-21-3686381713-1037878038-1682765610-3878,dev.makves.ru,Изабелла Блинова,АХО,Рабочий,I.Blinova,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;45;46,0,0
1524,2996,S-1-5-21-3686381713-1037878038-1682765610-4011,dev.makves.ru,Шанетта Гришина,Юридический отдел,Юрист/юрист-консульт,Sh.Grishina,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;35;36,0,0
1525,7088,S-1-5-21-3686381713-1037878038-1682765610-8122,dev.makves.ru,Наталья Ковальчук,Секретариат,Секретарь,N.Kovalchuk,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;37;38,0,0
1526,198,S-1-5-21-3686381713-1037878038-1682765610-1195,dev.makves.ru,Йосып Доронин,Бухгалтерия,Бухгалтер,Iy.Doronin,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;51;52,0,0
1527,1703,S-1-5-21-3686381713-1037878038-1682765610-2715,dev.makves.ru,Ольга Дмитриева,Склад,Кладовщик/экспедитор,O.Dmitrieva,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;31;32,0,0
1528,478,S-1-5-21-3686381713-1037878038-1682765610-1478,dev.makves.ru,Цефас Орехов,1С ЕРП,"",Ts.Orekhov,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;33;34,0,0
1529,2267,S-1-5-21-3686381713-1037878038-1682765610-3282,dev.makves.ru,Цветелина Многогрешна,Отдел продаж,Менеджер по продажам,Ts.Mnogogreshna,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;49;50,0,0
1530,3735,S-1-5-21-3686381713-1037878038-1682765610-4754,dev.makves.ru,Ксения Колесникова,Секретариат,Секретарь,K.Kolesnikova,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;37;38,0,0
1531,4097,S-1-5-21-3686381713-1037878038-1682765610-5117,dev.makves.ru,Гордей Трофимов,ИТО,Специалист технической поддержки АРМ,G.Trofimov,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
1532,5060,S-1-5-21-3686381713-1037878038-1682765610-6081,dev.makves.ru,Ян Кононов,ОУП,Младший специалист,Ya.Kononov,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
1533,341,S-1-5-21-3686381713-1037878038-1682765610-1340,dev.makves.ru,Платон Рябов,ОУП,Младший специалист,P.Ryabov,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
1534,2747,S-1-5-21-3686381713-1037878038-1682765610-3762,dev.makves.ru,Федосья Савина,Отдел продаж,Менеджер по продажам,F.Savina,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;49;50,0,0
1535,7355,S-1-5-21-3686381713-1037878038-1682765610-8390,dev.makves.ru,Юнона Горобчук,Филиал 1,"",Yu.Gorobchuk,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;29;30,0,0
1536,2258,S-1-5-21-3686381713-1037878038-1682765610-3273,dev.makves.ru,Прасковья Червона,Аппарат управления,Зместитель директора,P.Chervona,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;53;54,0,0
1537,397,S-1-5-21-3686381713-1037878038-1682765610-1396,dev.makves.ru,Яков Пономаренко,Филиал 2,"",Ya.Ponomarenko,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;27;28,0,0
1538,7803,S-1-5-21-3686381713-1037878038-1682765610-8924,dev.makves.ru,Аскольд Брунов,Директорат,Директор по галактическому многоборью,askold.brunov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,1,0,0,9,2,10;11,10;11;25;26;53;54;64;103;104,0,0
1539,633,S-1-5-21-3686381713-1037878038-1682765610-1634,dev.makves.ru,Степан Кузнецов,Бухгалтерия,Бухгалтер,S.Kuznetsov,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;51;52,0,0
1540,5794,S-1-5-21-3686381713-1037878038-1682765610-6819,dev.makves.ru,Эльвира Антонова,Бухгалтерия,Бухгалтер,E.Antonova,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;51;52,0,0
1541,1434,S-1-5-21-3686381713-1037878038-1682765610-2444,dev.makves.ru,Болеслав Ерёменко,Отдел продаж,Младший специалист,B.Eremenko,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;49;50,0,0
1542,6158,S-1-5-21-3686381713-1037878038-1682765610-7187,dev.makves.ru,Флорентина Фомина,Отдел закупок,Менеджер по торгам,F.Fomina,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
1543,721,S-1-5-21-3686381713-1037878038-1682765610-1723,dev.makves.ru,Дмитрий Мамонтов,ИТО,Специалист технической поддержки АРМ,D.Mamontov,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
1544,3854,S-1-5-21-3686381713-1037878038-1682765610-4873,dev.makves.ru,Глеб Красильников,ИТО,Специалист технической поддержки АРМ,G.Krasilnikov,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
1545,392,S-1-5-21-3686381713-1037878038-1682765610-1391,dev.makves.ru,Шерлок Родионов,ИТО,Специалист технической поддержки СЕТЕЙ,Sh.Rodionov,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
1546,4734,S-1-5-21-3686381713-1037878038-1682765610-5755,dev.makves.ru,Роман Предыбайло,Бухгалтерия,Бухгалтер,R.Predybaylo,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;51;52,0,0
1547,7705,S-1-5-21-3686381713-1037878038-1682765610-8743,dev.makves.ru,Изабелла Кошелева,ИТО,Специалист технической поддержки АРМ,I.Kosheleva,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
1548,1697,S-1-5-21-3686381713-1037878038-1682765610-2709,dev.makves.ru,Таисия Чухрай,Охрана труда,Охранник труда 3 степени,T.Chukhray,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;41;42,0,0
1549,4451,S-1-5-21-3686381713-1037878038-1682765610-5472,dev.makves.ru,Эдуард Марков,Аппарат управления,Зместитель директора,E.Markov,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;53;54,0,0
1550,2180,S-1-5-21-3686381713-1037878038-1682765610-3194,dev.makves.ru,Таисия Баранова,Отдел закупок,Старший специалист по закупкам,T.Baranova,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,10;11,25;26;47;48,0,0
1551,7617,S-1-5-21-3686381713-1037878038-1682765610-8654,dev.makves.ru,Изольда Чумак,ОУП,Заместитель начальника отдела,I.Chumak,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
1552,999,S-1-5-21-3686381713-1037878038-1682765610-2006,dev.makves.ru,Кузьма Назаров,Отдел закупок,Старший специалист по закупкам,K.Nazarov,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
1553,5817,S-1-5-21-3686381713-1037878038-1682765610-6842,dev.makves.ru,Янита Филатова,Бухгалтерия,Бухгалтер,Ya.Filatova,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;51;52,0,0
1554,120,S-1-5-21-3686381713-1037878038-1682765610-1106,dev.makves.ru,Prusov Bogdan,IT,Admin,b.prusov,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,518,0,0,0,1973,518,0,0,0,0,0,0,0,0,0,0,1,175,1,5,3,2;8;19,9;17;18;19;20,1,0
1555,1007,S-1-5-21-3686381713-1037878038-1682765610-2014,dev.makves.ru,Жигер Стрелков,Филиал 1,"",Zh.Strelkov,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;29;30,0,0
1556,7427,S-1-5-21-3686381713-1037878038-1682765610-8463,dev.makves.ru,Юзефа Петрова,АХО,Танцор диско,Yu.Petrova,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;45;46,0,0
1557,2098,S-1-5-21-3686381713-1037878038-1682765610-3110,dev.makves.ru,Береслава Горобчук,Отдел закупок,Специалист по закупкам,B.Gorobchuk,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
1558,7206,S-1-5-21-3686381713-1037878038-1682765610-8240,dev.makves.ru,Елизавета Тихонова,АХО,Рабочий,E.Tikhonova,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;45;46,0,0
1559,565,S-1-5-21-3686381713-1037878038-1682765610-1566,dev.makves.ru,Фёдор Шевченко,Охрана труда,Специалист по ГО и ЧС,F.Shevchenko,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;41;42,0,0
1560,123,S-1-5-21-3686381713-1037878038-1682765610-1109,dev.makves.ru,Kolenkin Nikolaj,IT,Support,n.kolenkin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,20,0,0
1561,895,S-1-5-21-3686381713-1037878038-1682765610-1900,dev.makves.ru,Чеслав Назаров,Отдел продаж,Менеджер по продажам,Ch.Nazarov,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;49;50,0,0
1562,2262,S-1-5-21-3686381713-1037878038-1682765610-3277,dev.makves.ru,Кристина Абрамова,ОУП,Младший специалист,K.Abramova,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
1563,2836,S-1-5-21-3686381713-1037878038-1682765610-3851,dev.makves.ru,Елена Несвитайло,Склад,Кладовщик/экспедитор,E.Nesvitaylo,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;31;32,0,0
1564,1093,S-1-5-21-3686381713-1037878038-1682765610-2101,dev.makves.ru,Жигер Симонов,Отдел закупок,Специалист по закупкам,Zh.Simonov,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
1565,1909,S-1-5-21-3686381713-1037878038-1682765610-2921,dev.makves.ru,Эрика Алчевска,ИТО,Специалист технической поддержки СЕТЕЙ,E.Alchevska,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
1566,5872,S-1-5-21-3686381713-1037878038-1682765610-6897,dev.makves.ru,Мальвина Гамула,Аппарат управления,Зместитель директора,M.Gamula,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;53;54,0,0
1567,3375,S-1-5-21-3686381713-1037878038-1682765610-4392,dev.makves.ru,Юлия Селиверстова,Секретариат,Секретарь,Yu.Seliverstova,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;37;38,0,0
1568,789,S-1-5-21-3686381713-1037878038-1682765610-1793,dev.makves.ru,Вячеслав Гуляев,ИТО,Специалист технической поддержки АРМ,V.Gulyaev,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
1569,4818,S-1-5-21-3686381713-1037878038-1682765610-5839,dev.makves.ru,Виталий Никифоров,Отдел закупок,Специалист по закупкам,V.Nikiforov,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
1570,2232,S-1-5-21-3686381713-1037878038-1682765610-3246,dev.makves.ru,Мария Исаева,Аппарат управления,Зместитель директора,M.Isaeva,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;53;54,0,0
1571,1374,S-1-5-21-3686381713-1037878038-1682765610-2384,dev.makves.ru,Чарльз Стрелков,Охрана труда,Специалист по ГО и ЧС,Ch.Strelkov,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;41;42,0,0
1572,7415,S-1-5-21-3686381713-1037878038-1682765610-8450,dev.makves.ru,Федосья Рогова,Юридический отдел,Юрист/юрист-консульт,F.Rogova,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;35;36,0,0
1573,5199,S-1-5-21-3686381713-1037878038-1682765610-6220,dev.makves.ru,Трофим Селезнёв,ОУП,Младший специалист,T.Seleznev,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
1574,3368,S-1-5-21-3686381713-1037878038-1682765610-4385,dev.makves.ru,Чеслава Гребневска,Юридический отдел,Юрист/юрист-консульт,Ch.Grebnevska,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;35;36,0,0
1575,1492,S-1-5-21-3686381713-1037878038-1682765610-2502,dev.makves.ru,Людовик Макаров,Аппарат управления,Зместитель директора,L.Makarov,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;53;54,0,0
1576,1110,S-1-5-21-3686381713-1037878038-1682765610-2118,dev.makves.ru,Иосиф Пахомов,Филиал 2,"",I.Pakhomov,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;27;28,0,0
1577,2174,S-1-5-21-3686381713-1037878038-1682765610-3188,dev.makves.ru,Чечилия Лапина,АХО,Административный менеджер,Ch.Lapina,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;45;46,0,0
1578,2192,S-1-5-21-3686381713-1037878038-1682765610-3206,dev.makves.ru,Диана Посидайло,Охрана труда,Охранник труда 1 степени,D.Posidaylo,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;41;42,0,0
1579,247,S-1-5-21-3686381713-1037878038-1682765610-1244,dev.makves.ru,Захар Абрамов,1С ЕРП,"",Z.Abramov,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,2,10;11,25;26;33;34,0,0
1580,7597,S-1-5-21-3686381713-1037878038-1682765610-8634,dev.makves.ru,Рената Баранова,Отдел закупок,Старший специалист по закупкам,R.Baranova,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
1581,1143,S-1-5-21-3686381713-1037878038-1682765610-2151,dev.makves.ru,Зиновий Самсонов,Секретариат,Секретарь,Z.Samsonov,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;37;38,0,0
1582,2173,S-1-5-21-3686381713-1037878038-1682765610-3187,dev.makves.ru,Йоханна Ланова,АХО,Рабочий,Iy.Lanova,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;45;46,0,0
1583,1903,S-1-5-21-3686381713-1037878038-1682765610-2915,dev.makves.ru,Нелли Шилова,ИТО,Специалист технической поддержки ПО,N.Shilova,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
1584,3498,S-1-5-21-3686381713-1037878038-1682765610-4515,dev.makves.ru,Йоони Селезнёва,АХО,Рабочий,Iy.Selezneva,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;45;46,0,0
1585,1682,S-1-5-21-3686381713-1037878038-1682765610-2694,dev.makves.ru,Маргарита Тарасюк,Отдел закупок,Старший специалист по закупкам,M.Tarasyuk,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
1586,4706,S-1-5-21-3686381713-1037878038-1682765610-5727,dev.makves.ru,Чарльз Цушко,Бухгалтерия,Бухгалтер,Ch.Tsushko,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;51;52,0,0
1587,2131,S-1-5-21-3686381713-1037878038-1682765610-3144,dev.makves.ru,Диана Абрамова,Филиал 1,"",D.Abramova,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;29;30,0,0
